bus_no,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,price,seat_availability
12,Yolo Bus,A/C Seater / Sleeper (2+1),23:33,06h 10m,05:43,4.3,450,5
12,NueGo,Electric A/C Seater/Sleeper (2+1),21:30,07h 50m,05:20,4.1,474,4
12,NueGo,Electric A/C Seater (2+2),23:59,07h 13m,07:12,4.2,501,5
12,Sri Durga Malleswari Travels,A/C Seater / Sleeper (2+1),22:30,07h 00m,05:30,4.2,475,1
12,V Kaveri Travels,A/C Seater / Sleeper (2+1),22:40,07h 22m,06:02,4.3,600,8
12,Holidays Tours and Travels,A/C Seater / Sleeper (2+1),23:45,06h 04m,05:49,4.9,519,9
12,Sri Atluri Travels,A/C Seater / Sleeper (2+1),22:50,05h 55m,04:45,4.1,480,9
12,Sai Srinivasa Travels,Non A/C Seater / Sleeper (2+1),22:00,07h 00m,05:00,4.7,560,5
12,NueGo,Electric A/C Seater (2+2),23:10,07h 17m,06:27,4.0,540,4
12,Nani Svkdt Travels,A/C Sleeper (2+1),23:00,06h 26m,05:26,3.7,696,12
12,Sri KVR Travels,A/C Seater / Sleeper (2+1),01:25,05h 40m,07:05,4.9,905,1
12,Sri Sai Anjana Tours and Travels,Non A/C Seater / Sleeper (2+1),23:55,06h 30m,06:25,4.2,610,8
12,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),22:50,07h 35m,06:25,4.8,610,4
12,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),00:35,06h 20m,06:55,4.0,780,2
12,KTR TRAVELS,Non A/C Seater / Sleeper (2+1),23:45,06h 15m,06:00,0.0,699,1
12,Go Tour Travels and Holidays,A/C Seater / Sleeper (2+1),23:20,06h 45m,06:05,3.6,719,9
12,LVP Travels,A/C Seater / Sleeper (2+1),23:53,07h 22m,07:15,4.4,522,8
12,Sri Sai Anjana Tours and Travels,Non A/C Seater / Sleeper (2+1),23:56,06h 46m,06:42,4.2,560,8
12,Sri Atluri Travels,Non A/C Seater / Sleeper (2+1),22:25,06h 25m,04:50,4.0,560,9
12,Svkdt travels,A/C Sleeper (2+1),23:05,06h 54m,05:59,3.8,620,15
12,BSR Tours And Travels,A/C Seater / Sleeper (2+1),23:59,07h 11m,07:10,3.7,580,16
12,Svkdt travels,A/C Sleeper (2+1),22:10,07h 30m,05:40,3.8,620,14
12,Royal Varma Travels,A/C Sleeper (2+1),22:15,07h 02m,05:17,3.9,900,11
12,Orange Tours And Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:15,07h 30m,06:45,3.5,500,11
12,NueGo,Electric A/C Seater (2+2),23:50,07h 22m,07:12,3.4,664,11
12,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),23:55,06h 20m,06:15,3.3,800,11
12,Morning Star Travels,A/C Sleeper (2+1),22:55,06h 40m,05:35,3.2,600,12
12,Sai Srinivasa Travels,A/C Sleeper (2+1),22:30,07h 15m,05:45,3.9,790,17
12,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),22:40,06h 55m,05:35,3.8,550,12
12,GMRK Tours and Travels,Bharat Benz A/C Sleeper (2+1),18:50,04h 40m,23:30,3.5,699,13
12,Komali Travels,A/C Seater / Sleeper (2+1),23:59,07h 11m,07:10,3.7,475,14
12,V Kaveri Travels,A/C Sleeper (2+1),23:44,06h 56m,06:40,3.0,700,20
12,Sitara Travels,NON A/C Push Back (2+2),23:00,06h 20m,05:20,3.7,610,15
12,Siri Tours and Travels,A/C Seater / Sleeper (2+1),00:04,06h 13m,06:17,3.6,670,12
12,Sudha Sri Tours and Travels,A/C Sleeper (2+1),23:10,06h 37m,05:47,3.2,1995,30
12,Ajay Bus,Non A/C Seater / Sleeper (2+1),23:55,07h 33m,07:28,3.4,4000,31
12,DSM TRAVELS,A/C Seater / Sleeper (2+1),23:59,05h 06m,05:05,3.4,560,12
12,Vikram Travels,VE A/C Sleeper (2+1),17:40,04h 40m,22:20,3.3,800,17
12,J GAGANA TRAVELS,Non A/C Seater / Sleeper (2+1),00:15,05h 00m,05:15,3.0,549,11
12,YNR Travels,A/C Sleeper (2+1),23:20,06h 30m,05:50,3.1,3800,32
12,Sree Sambhavi Tours and Travels,Non A/C Seater / Sleeper (2+1),22:10,06h 35m,04:45,3.1,3999,42
12,Dharani Tours and Travels,Non A/C Seater / Sleeper (2+1),23:59,06h 46m,06:45,3.0,1499,34
12,Nani Svkdt Travels,A/C Sleeper (2+1),23:20,06h 25m,05:45,2.6,696,12
12,Vinay's Tours and Travels,A/C Sleeper (2+1),22:30,07h 10m,05:40,2.4,1440,30
12,Dharani Tours and Travels,Non A/C Seater / Sleeper (2+1),23:57,06h 24m,06:21,3.0,1699,34
12,Tirumala Xpress,A/C Sleeper (2+1),23:20,06h 50m,06:10,3.9,500,7
12,Morning Star Travels,A/C Sleeper (2+1),22:40,07h 10m,05:50,3.7,700,3
12,Sri Venkata Padmavathi Travels,Non A/C Seater / Sleeper (2+1),22:20,07h 42m,06:02,3.6,490,7
12,Sri KVR Travels,NON A/C Sleeper (2+1),21:45,07h 40m,05:25,3.8,765,2
12,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),23:30,06h 45m,06:15,3.3,800,6
12,Sai Srinivasa Travels,Non A/C Seater / Sleeper (2+1),21:55,07h 50m,05:45,3.8,560,5
12,Orange Tours And Travels,NON A/C Sleeper (2+1),23:10,06h 52m,06:02,3.8,600,10
12,Laharisa Tours and Travels,Non A/C Seater / Sleeper (2+1),23:35,06h 03m,05:38,3.7,560,7
12,Go Bus Travels,Non A/C Seater / Sleeper (2+1),23:08,06h 22m,05:30,3.4,540,4
12,KKaveri Travels,Non A/C Seater / Sleeper (2+1),23:00,06h 50m,05:50,3.3,500,8
12,Sri Venkata Padmavathi Travels,A/C Seater / Sleeper (2+1),23:20,07h 00m,06:20,3.4,490,4
12,Mahi Trans Solutions,A/C Sleeper (2+1),23:55,06h 35m,06:30,3.7,2499,1
12,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),00:05,06h 20m,06:25,3.7,499,4
12,Ramana Tours And Travels,Non A/C Seater / Sleeper (2+1),01:00,06h 10m,07:10,3.2,747,6
12,Komali Travels,Non A/C Seater / Sleeper (2+1),00:29,06h 31m,07:00,3.4,523,8
12,SREE KARA TRAVELS,Non A/C Seater / Sleeper (2+1),23:59,06h 21m,06:20,3.9,648,3
12,LVR Travels,Non A/C Seater / Sleeper (2+1),23:20,07h 05m,06:25,3.7,450,6
12,LVR Travels,Non A/C Seater / Sleeper (2+1),23:55,06h 40m,06:35,3.7,494,8
12,DMR Travels,A/C Sleeper (2+1),23:58,06h 52m,06:50,3.6,950,6
12,Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),23:55,06h 49m,06:44,3.6,670,5
12,Mahadevv travels,NON A/C Sleeper (2+1),23:48,07h 12m,07:00,3.4,890,7
12,VARAHI TRAVELS,Non A/C Seater / Sleeper (2+1),23:59,06h 56m,06:55,3.3,499,3
12,SVM Tours And Travels,Non A/C Seater / Sleeper (2+1),23:59,06h 41m,06:40,3.2,499,9
12,Prasanna Travels,A/C Seater / Sleeper (2+1),22:35,06h 50m,05:25,2.8,550,18
12,Moonlight Travels,A/C Sleeper (2+1),23:15,06h 20m,05:35,2.7,550,19
12,KPS Buses,A/C Sleeper (2+1),23:55,06h 35m,06:30,2.2,2700,36
12,Orange Tours And Travels,A/C Sleeper (2+1),23:30,06h 30m,06:00,2.7,700,14
12,Morning Star Travels,A/C Sleeper (2+1),23:50,06h 25m,06:15,2.8,790,13
12,Sai Sri Durga Travels,Non A/C Seater / Sleeper (2+1),23:10,07h 27m,06:37,2.4,3000,40
12,Orange Tours And Travels,A/C Sleeper (2+1),00:45,06h 15m,07:00,2.9,600,19
12,Sai Dasari Travels,Volvo Multi-Axle A/C Sleeper (2+1),23:05,07h 10m,06:15,2.9,700,17
12,Sai RK Travels,Non A/C Seater / Sleeper (2+1),22:55,07h 05m,06:00,2.7,570,11
12,Sai Dasari Travels,Non A/C Seater / Sleeper (2+1),22:50,07h 20m,06:10,2.9,450,14
12,Sai Sri Krishna Travels,A/C Seater / Sleeper (2+1),00:25,06h 05m,06:30,2.4,599,12
12,Mayuri Travels,A/C Sleeper (2+1),23:55,06h 55m,06:50,2.4,780,13
12,Sri Atluri Travels,Non A/C Seater / Sleeper (2+1),23:40,06h 10m,05:50,2.6,500,12
12,LVP Travels,A/C Seater / Sleeper (2+1),23:55,06h 05m,06:00,2.4,585,14
12,Sai RK Travels,Non A/C Seater / Sleeper (2+1),23:30,06h 22m,05:52,2.1,540,13
12,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:50,06h 10m,06:00,1.2,550,15
12,Morning Star Travels,A/C Sleeper (2+1),23:30,07h 30m,07:00,2.2,600,19
12,VAHINI Travels,Non A/C Seater / Sleeper (2+1),23:50,06h 37m,06:27,2.8,610,11
12,SSK Travels,Non A/C Seater / Sleeper (2+1),22:29,06h 26m,04:55,1.5,2999,46
12,KVR Tours and Travels,Scania Multi-Axle AC Seater (2+2),23:45,07h 03m,06:48,2.7,3000,38
12,Rainbow Tours And Travels,A/C Seater/Sleeper (2+1),23:58,06h 34m,06:32,2.7,610,23
12,Morning Star Travels,A/C Sleeper (2+1),00:50,05h 30m,06:20,2.9,1090,30
12,AVR Travels,A/C Seater / Sleeper (2+1),23:20,06h 38m,05:58,2.9,3799,41
12,Vasireddy Travels,NON A/C Sleeper (2+1),23:00,07h 10m,06:10,2.9,640,20
12,AVR Travels,A/C Seater (2+2),23:30,06h 00m,05:30,2.9,3799,24
12,Rainbow Tours And Travels,Non A/C Seater / Sleeper (2+1),23:58,06h 34m,06:32,2.7,670,22
12,Mayuri Travels,NON A/C Hi-Tech (2+2),23:15,06h 49m,06:04,2.5,910,36
12,Surya Dream Liner,NON A/C Sleeper (2+1),23:30,06h 30m,06:00,2.2,3000,30
12,SSK Travels,A/C Sleeper (2+1),22:29,06h 26m,04:55,1.9,2999,30
12,NAVADISHA TRAVELS,A/C Seater / Sleeper (2+1),22:50,27h 40m,02:30,0.0,4000,42
12,Naveen Tours and Travels,A/C Seater/Sleeper (2+1),23:05,08h 35m,07:40,1.0,3999,44
12,Morning Star Travels,A/C Sleeper (2+1),22:15,07h 00m,05:15,2.4,600,9
12,Morning Star Travels,A/C Sleeper (2+1),23:20,06h 20m,05:40,2.2,600,2
12,Yolo Bus,A/C Seater / Sleeper (2+1),23:21,07h 12m,06:33,2.5,450,6
12,Mayuri Travels,Non A/C Seater / Sleeper (2+1),23:50,05h 10m,05:00,2.9,560,2
12,Chandu Travels,A/C Seater / Sleeper (2+1),23:45,06h 10m,05:55,2.4,779,9
12,Sri Atluri Travels,NON AC Seater / Sleeper 2+1,23:48,06h 17m,06:05,2.8,560,10
12,VAHINI Travels,Non A/C Seater / Sleeper (2+1),23:50,06h 37m,06:27,2.8,610,5
12,KKaveri Travels,Non A/C Seater / Sleeper (2+1),23:25,06h 25m,05:50,1.8,500,9
12,Ramana Tours And Travels,Non A/C Seater / Sleeper (2+1),23:50,07h 27m,07:17,2.9,637,9
12,Ramana Tours And Travels,Non A/C Seater / Sleeper (2+1),23:40,07h 30m,07:10,2.9,750,2
12,Navayuga Travels,NON AC Seater / Sleeper 2+1,00:25,06h 16m,06:41,2.9,940,2
12,Vasireddy Travels,Volvo Multi Axle B9R A/C Sleeper (2+1),23:00,07h 10m,06:10,2.0,369,10
12,Apple Travels,Non A/C Seater / Sleeper (2+1),23:45,0-17h 0-50m,06:55,2.5,399,4
12,Mayuri Travels,Non A/C Seater / Sleeper (2+1),23:50,07h 00m,06:50,2.5,560,3
12,NAVADISHA TRAVELS,A/C Seater / Sleeper (2+1),00:20,04h 40m,05:00,0.0,950,3
12,Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),23:59,06h 31m,06:30,1.0,720,8
13,APSRTC - 24275,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:20,03h 30m,22:50,3.8,281,34
13,APSRTC - 27133,METRO LUXURY A/C,19:40,03h 05m,22:45,3.7,383,28
13,APSRTC - 27093,METRO LUXURY A/C,20:20,03h 50m,00:10,4.4,383,30
13,APSRTC - 2217,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,04h 00m,00:30,3.6,281,33
13,APSRTC - 3104,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,05h 15m,02:15,3.8,281,29
13,APSRTC - 3189,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:20,03h 55m,01:15,3.8,239,34
13,APSRTC - 4870,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,04h 15m,02:00,3.8,281,18
13,APSRTC - 3326,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,04h 10m,02:00,2.7,281,34
13,APSRTC - 24281,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,04h 15m,02:15,3.8,281,33
13,APSRTC - 3354,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,03h 10m,01:10,4.3,281,34
13,APSRTC - 23887,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:10,03h 50m,02:00,3.8,269,35
13,APSRTC - 3438,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:40,03h 10m,01:50,4.6,281,2
13,APSRTC - 2765,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,04h 15m,03:00,2.4,281,24
13,APSRTC - 4872,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,04h 15m,03:15,3.8,281,19
13,APSRTC - 2405,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,04h 00m,03:00,4.6,281,25
13,APSRTC - 2851,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,04h 20m,03:50,3.8,281,9
13,APSRTC - 23539,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:35,04h 25m,04:00,4.3,281,33
13,APSRTC - 3472,INDRA(A.C. Seater),23:40,03h 20m,03:00,4.2,340,35
14,APSRTC - 9888,Express(Non AC Seater),19:00,04h 20m,23:20,3.5,186,47
14,APSRTC - 9003,Express(Non AC Seater),20:00,04h 25m,00:25,4.5,186,46
14,APSRTC - 9041,Express(Non AC Seater),21:00,04h 25m,01:25,3.9,220,39
14,APSRTC - 9061,Express(Non AC Seater),21:45,03h 25m,01:10,3.8,186,45
14,APSRTC - 5524,Express(Non AC Seater),22:45,04h 10m,02:55,4.1,186,46
14,APSRTC - 9080,Express(Non AC Seater),23:15,03h 25m,02:40,4.4,186,41
14,APSRTC - 5528,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:59,05h 16m,05:15,4.3,304,30
14,NueGo,A/C Seater (2+2),19:30,04h 40m,00:10,3.7,407,2
14,NueGo,Electric A/C Seater (2+2),21:00,04h 40m,01:40,4.0,332,21
14,Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),23:21,04h 37m,03:58,4.3,400,15
14,NueGo,Electric A/C Seater (2+2),23:30,04h 40m,04:10,4.0,332,22
14,RK Travels,Non A/C Seater / Sleeper (2+1),23:50,04h 30m,04:20,2.6,399,22
14,Bharathi Travels,A/C Sleeper (2+1),19:00,03h 45m,22:45,3.1,749,22
14,Sai Sindhu Travels,NON A/C Sleeper (2+1),00:59,04h 01m,05:00,3.7,590,9
15,APSRTC - 4610,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:25,05h 35m,01:00,3.6,355,31
15,APSRTC - 5501,SAPTAGIRI EXPRESS,20:30,06h 00m,02:30,4.3,264,39
15,APSRTC - 5082,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,05h 40m,02:25,3.9,398,25
15,APSRTC - 5497,SAPTAGIRI EXPRESS,21:00,06h 00m,03:00,3.9,264,41
15,APSRTC - 4632,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:05,05h 55m,03:00,4.0,399,33
15,APSRTC - 5672,Express(Non AC Seater),21:30,06h 25m,03:55,4.4,314,34
15,APSRTC - 5469,SAPTAGIRI EXPRESS,21:30,06h 00m,03:30,3.9,264,34
15,APSRTC - 5084,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:35,05h 40m,03:15,3.4,398,31
15,APSRTC - 5449,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,07h 00m,04:45,3.4,398,19
15,APSRTC - 5119,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,05h 45m,03:30,3.5,399,31
15,APSRTC - 5457,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:55,05h 35m,03:30,4.7,398,27
15,APSRTC - 5315,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:10,05h 50m,04:00,3.9,399,30
15,APSRTC - 5094,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:10,05h 10m,03:20,2.4,355,31
15,APSRTC - 5028,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:25,05h 10m,03:35,4.3,355,22
15,APSRTC - 5463,SAPTAGIRI EXPRESS,22:30,06h 00m,04:30,4.1,284,34
15,APSRTC - 47239,Express(Non AC Seater),22:30,07h 30m,06:00,3.7,264,35
15,APSRTC - 5447,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:35,05h 35m,04:10,4.0,355,29
15,APSRTC - 5086,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:50,05h 10m,04:00,3.7,355,27
15,APSRTC - 47148,INDRA(A.C. Seater),22:55,04h 50m,03:45,4.0,506,32
15,APSRTC - 5459,SAPTAGIRI EXPRESS,23:00,06h 00m,05:00,3.9,284,38
15,APSRTC - 5465,SAPTAGIRI EXPRESS,23:20,06h 00m,05:20,3.9,284,42
15,APSRTC - 5445,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,05h 10m,04:40,3.3,355,30
15,APSRTC - 5453,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:50,05h 40m,05:30,4.5,398,26
15,APSRTC - 5461,SAPTAGIRI EXPRESS,23:55,06h 00m,05:55,4.1,284,43
15,CCC Bus,A/C Sleeper (2+1),17:40,06h 00m,23:40,4.5,649,6
15,Shyamoli Paribahan Pvt Ltd,A/C Sleeper (2+1),17:40,04h 10m,21:50,3.1,604,4
15,IntrCity SmartBus,AC Sleeper (2+1),17:40,06h 05m,23:45,4.1,499,20
15,AdFRESHBUS,Electric A/C Seater (2+2),17:50,07h 10m,01:00,4.6,339,30
15,IntrCity SmartBus,A/C Seater / Sleeper (2+1),17:40,06h 45m,00:25,4.5,499,23
15,Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),17:40,04h 20m,22:00,4.2,604,3
15,Sri Tulasi Tours and Travels,A/C Sleeper (2+1),17:40,04h 50m,22:30,3.6,399,15
15,AdFRESHBUS,Electric A/C Seater (2+2),22:00,06h 30m,04:30,4.5,349,13
15,Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),18:00,03h 15m,21:15,3.7,404,12
15,Chalasani Travels (Kaleswari),A/C Sleeper (2+1),19:30,06h 10m,01:40,4.2,700,22
15,RCV Travels,A/C Seater / Sleeper (2+1),20:45,07h 55m,04:40,4.7,340,21
15,Svkdt travels,A/C Sleeper (2+1),17:45,04h 46m,22:31,3.7,529,4
15,Sai Balaji Travels,A/C Seater / Sleeper (2+1),17:45,06h 10m,23:55,4.9,549,28
15,IRA Travels,A/C Sleeper (2+1),17:45,06h 14m,23:59,4.1,500,10
15,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),17:50,06h 40m,00:30,3.4,550,19
15,IntrCity SmartBus,A/C Seater / Sleeper (2+1),17:55,06h 30m,00:25,4.0,509,16
15,Jabbar Travels,VE A/C Sleeper (2+1),18:00,06h 30m,00:30,3.9,650,14
15,NueGo,A/C Seater (2+2),18:00,06h 55m,00:55,3.7,332,24
15,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),18:00,05h 59m,23:59,3.7,450,19
15,Zingbus Plus,Scania AC Multi Axle Sleeper (2+1),20:00,06h 15m,02:15,3.7,578,18
15,Kaveri Travels,VE A/C Sleeper (2+1),20:40,05h 20m,02:00,3.8,589,21
15,Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),18:04,03h 19m,21:23,4.0,249,2
15,Navayuga Travels,A/C Sleeper (2+1),18:15,03h 15m,21:30,3.5,450,18
15,Kamakshi Tours And Travels,A/C Sleeper (2+1),18:30,07h 30m,02:00,3.9,630,18
15,Kamakshi Tours And Travels,A/C Sleeper (2+1),18:30,07h 30m,02:00,3.9,630,18
15,BSRM Travels,A/C Seater / Sleeper (2+1),21:00,07h 00m,04:00,4.7,449,11
15,Sri Vengamamba Bus Transport (SVBT),A/C Seater/Sleeper (2+1),18:50,08h 10m,03:00,3.1,600,21
15,Siri SmartBus,VE A/C Sleeper (2+1),21:30,06h 00m,03:30,0.0,603,19
15,IntrCity SmartBus,A/C Seater / Sleeper (2+1),19:30,06h 45m,02:15,3.9,509,19
15,Sri Vengamamba Bus Transport (SVBT),A/C Sleeper (2+1),19:45,08h 15m,04:00,3.8,700,16
15,METRO LINES TRAVELS,NON A/C Seater/ Sleeper (2+1),20:10,06h 50m,03:00,3.6,350,22
15,Go Tour Travels and Holidays,A/C Sleeper (2+1),20:45,06h 15m,03:00,4.4,594,9
15,Dream Line Travels Pvt Ltd,A/C Sleeper (2+1),20:15,06h 15m,02:30,3.2,650,9
15,KMBT Travels,A/C Seater / Sleeper (2+1),20:15,06h 45m,03:00,4.0,427,20
15,Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),20:20,07h 55m,04:15,4.0,450,16
15,V Kaveri Travels,VE A/C Sleeper (2+1),20:20,06h 55m,03:15,3.5,700,14
15,LUCKY TRAVELS,A/C Sleeper (2+1),20:25,07h 35m,04:00,3.8,600,14
15,RK Travels,Non A/C Seater / Sleeper (2+1),20:29,07h 31m,04:00,3.6,399,29
15,Vihari Travels ,A/C Seater / Sleeper (2+1),20:30,06h 30m,03:00,3.6,380,19
15,RK Travels,Non A/C Seater / Sleeper (2+1),20:30,07h 10m,03:40,3.7,399,23
15,FRESHBUS,Electric A/C Seater (2+2),20:30,07h 15m,03:45,4.5,375,18
15,AKHILA TRAVELS,A/C Semi Sleeper / Sleeper (2+1),20:30,06h 16m,02:46,3.7,449,23
15,Jabbar Travels,Bharat Benz A/C Sleeper (2+1),20:30,07h 00m,03:30,4.0,448,11
15,HYBUS,Bharat Benz A/C Sleeper (2+1),21:30,05h 45m,03:15,4.6,585,23
15,Sai Sindhu Travels,NON A/C Sleeper (2+1),21:30,07h 00m,04:30,4.2,531,12
15,RK Travels,Non A/C Seater / Sleeper (2+1),20:30,07h 30m,04:00,3.4,399,26
15,AKHILA TRAVELS,A/C Semi Sleeper / Sleeper (2+1),20:45,06h 16m,03:01,3.5,449,15
15,MRS TRAVELS,A/C Sleeper (2+1),20:45,06h 45m,03:30,4.0,599,18
15,Jabbar Travels,NON A/C Sleeper (2+1),20:45,07h 15m,04:00,3.8,448,10
15,IRA Travels,Bharat Benz A/C Sleeper (2+1),20:45,06h 15m,03:00,3.9,500,11
15,GreenLine Travels And Holidays,Non A/C Seater / Sleeper (2+1),21:00,07h 00m,04:00,4.2,530,32
15,Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),21:00,05h 48m,02:48,4.5,280,12
15,BSRM Travels,Non A/C Seater / Sleeper (2+1),20:45,07h 05m,03:50,4.6,449,16
15,Rajeswari Travels,Non A/C Seater / Sleeper (2+1),21:00,07h 00m,04:00,3.2,380,20
15,LUCKY TRAVELS,A/C Sleeper (2+1),21:00,07h 00m,04:00,3.7,499,8
15,CHOPPA TRAVELS,NON A/C Sleeper (2+1),21:00,06h 30m,03:30,4.0,599,14
15,CHOPPA TRAVELS,A/C Sleeper (2+1),21:00,06h 45m,03:45,3.9,599,18
15,Intercity travels,Bharat Benz A/C Sleeper (2+1),21:05,06h 25m,03:30,4.1,699,19
15,Rajeswari Travels,NON A/C Sleeper (2+1),21:10,06h 50m,04:00,3.4,428,16
15,LUCKY TRAVELS,NON A/C Sleeper (2+1),21:10,07h 10m,04:20,4.0,449,18
15,Rajeswari Travels,A/C Sleeper (2+1),21:15,06h 50m,04:05,3.4,523,21
15,GKT TRAVELS,A/C Seater/Sleeper (2+1),21:15,06h 55m,04:10,4.1,379,17
15,HYBUS,Bharat Benz A/C Sleeper (2+1),22:30,05h 30m,04:00,4.3,585,21
15,Balaji Tourist,Volvo Multi-Axle A/C Semisleeper (2+2),21:15,08h 45m,06:00,3.1,1500,1
15,Rajeswari Travels,A/C Sleeper (2+1),21:15,06h 50m,04:05,3.4,523,19
15,FRESHBUS,Electric A/C Seater (2+2),23:15,06h 05m,05:20,4.5,349,22
15,RK Travels,A/C Seater / Sleeper (2+1),21:30,06h 50m,04:20,3.8,399,21
15,Sai Sri Balaji Travels,Bharat Benz NON A/C sleeper (2+1),21:30,07h 30m,05:00,3.0,470,7
15,ASHITHA TRAVELS,A/C Sleeper (2+1),21:40,06h 05m,03:45,3.9,618,22
15,Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),21:45,06h 09m,03:54,4.5,550,24
15,Bharathi Travels,Non A/C Seater / Sleeper (2+1),22:00,06h 00m,04:00,3.0,330,31
15,NueGo,A/C Seater (2+2),22:00,07h 55m,05:55,4.0,425,10
15,RDS Travels,Scania Multi-Axle AC Semi Sleeper (2+2),22:15,05h 45m,04:00,3.0,599,49
15,VEGA BUS,A/C Seater / Sleeper (2+1),22:30,05h 45m,04:15,3.4,352,21
15,NueGo,Electric A/C Seater (2+2),22:50,06h 55m,05:45,4.2,379,21
15,GreenLine Travels And Holidays,NON A/C Sleeper (2+1),23:00,06h 00m,05:00,3.0,660,24
15,National travels,VE A/C Sleeper (2+1),20:45,07h 00m,03:45,3.3,720,26
15,Bharathi Travels,A/C Sleeper (2+1),23:45,05h 15m,05:00,3.2,550,29
15,Sri Krishna Travels,A/C Sleeper (2+1),17:40,05h 50m,23:30,2.8,700,17
15,Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),17:45,05h 45m,23:30,2.6,404,15
15,Komitla Trans lines.,NON A/C Sleeper (2+1),19:00,06h 55m,01:55,2.3,557,17
15,Sri Venkataramana Travels,Non A/C Seater / Sleeper (2+1),19:40,06h 50m,02:30,2.7,419,18
15,Komitla Trans lines.,A/C Sleeper (2+1),21:00,06h 00m,03:00,1.9,629,23
15,JTS Tours and Travels,A/C Sleeper (2+1),22:00,05h 59m,03:59,2.9,585,12
15,Sri Venkataramana Travels,Non A/C Seater / Sleeper (2+1),17:40,07h 05m,00:45,2.7,720,44
15,SRKT Travels,A/C Seater / Sleeper (2+1),17:45,06h 05m,23:50,2.4,550,25
15,Sri Krishna Travels,A/C Sleeper (2+1),17:50,04h 55m,22:45,2.8,700,21
15,SRKT Travels,A/C Seater / Sleeper (2+1),17:59,06h 26m,00:25,2.4,550,33
15,SVD Vedansh Travels,A/C Sleeper (2+1),18:00,03h 00m,21:00,2.6,500,27
15,CHAITRA SRI TRAVELS,NON A/C Sleeper (2+1),18:00,06h 50m,00:50,1.5,699,25
15,Chalasani Travels (Kaleswari),A/C Sleeper (2+1),18:00,07h 11m,01:11,4.2,800,9
15,Sri Krishna Travels,A/C Semi Sleeper / Sleeper (2+1),18:00,07h 30m,01:30,2.6,500,19
15,CHAITRA SRI TRAVELS,Non A/C Seater / Sleeper (2+1),18:35,06h 15m,00:50,1.5,500,29
